"year","mes","sitio_desembarco","arte_pesca","nombre_vulgar","nombre_cientifico","ingresocorrientes","income","especie","sitio","arte","capturakg","esfuerzo","cpuekgfaena","tmccm","ds","salinidad","date","ipc","rsal","rsallab","name"
2005,11,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,006,753",1006753,1,1,1,2280.97998046875,2326,61.810001373291,30.8999996185303,7.69999980926514,7.80999994277954,550,84.0456314086914,1,"6-18","Ariopsis canteri"
2005,11,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$12,484,371",12484371,2,1,1,43785.5703125,2326,61.810001373291,27.3999996185303,5.09999990463257,7.80999994277954,550,84.0456314086914,1,"6-18","Mugil incilis"
2005,11,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$170,232",170232,3,1,1,807.260009765625,2326,61.810001373291,38.2000007629395,7.30000019073486,7.80999994277954,550,84.0456314086914,1,"6-18","Elops schmitti"
2005,11,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$7,678,446",7678446,4,1,1,50076.8203125,2326,61.810001373291,21.1000003814697,2.40000009536743,7.80999994277954,550,84.0456314086914,1,"6-18","Cathorops mapale"
2005,11,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$9,622,450",9622450,5,1,1,23366.66015625,2326,61.810001373291,24.8999996185303,4.69999980926514,7.80999994277954,550,84.0456314086914,1,"6-18","Orechromis nicolitus"
2005,11,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$352,182",352182,6,1,1,300.660003662109,2326,61.810001373291,27.8999996185303,2.70000004768372,7.80999994277954,550,84.0456314086914,1,"6-18","Eugerres plumieri"
2005,11,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$6,376,888",6376888,7,1,1,16716.939453125,2326,61.810001373291,NA,NA,7.80999994277954,550,84.0456314086914,1,"6-18","Other"
2005,11,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$6,565,079",6565079,8,1,1,6445,2326,61.810001373291,46.7000007629395,9.10000038146973,7.80999994277954,550,84.0456314086914,1,"6-18","Megalops atlanticus"
2005,12,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$684,545",684545,1,1,1,1346.25,2335,73.379997253418,33.9000015258789,6.69999980926514,4.67999982833862,551,84.102912902832,0,"0-5","Ariopsis canteri"
2005,12,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$7,439,975",7439975,2,1,1,27807.330078125,2335,73.379997253418,31.2999992370605,5.09999990463257,4.67999982833862,551,84.102912902832,0,"0-5","Mugil incilis"
2005,12,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$152,631",152631,3,1,1,624.099975585938,2335,73.379997253418,39.7999992370605,5.09999990463257,4.67999982833862,551,84.102912902832,0,"0-5","Elops schmitti"
2005,12,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$5,957,556",5957556,4,1,1,37659.69921875,2335,73.379997253418,21.8999996185303,3,4.67999982833862,551,84.102912902832,0,"0-5","Cathorops mapale"
2005,12,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$28,111,503",28111503,5,1,1,63398.890625,2335,73.379997253418,28.2999992370605,5.59999990463257,4.67999982833862,551,84.102912902832,0,"0-5","Orechromis nicolitus"
2005,12,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$190,869",190869,6,1,1,134.850006103516,2335,73.379997253418,NA,NA,4.67999982833862,551,84.102912902832,0,"0-5","Eugerres plumieri"
2005,12,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$7,611,549",7611549,7,1,1,22380.109375,2335,73.379997253418,NA,NA,4.67999982833862,551,84.102912902832,0,"0-5","Other"
2005,12,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$18,845,332",18845332,8,1,1,17988.970703125,2335,73.379997253418,46.4000015258789,10.3999996185303,4.67999982833862,551,84.102912902832,0,"0-5","Megalops atlanticus"
2006,1,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$369,370",369370,1,1,1,664.47998046875,1760,47.0099983215332,31.3999996185303,8.19999980926514,NA,NA,84.5583419799805,NA,NA,"Ariopsis canteri"
2006,1,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$4,898,756",4898756,2,1,1,19294.619140625,1760,47.0099983215332,27.7000007629395,3.79999995231628,NA,NA,84.5583419799805,NA,NA,"Mugil incilis"
2006,1,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$165,850",165850,3,1,1,711.299987792969,1760,47.0099983215332,41.5,3.90000009536743,NA,NA,84.5583419799805,NA,NA,"Elops schmitti"
2006,1,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$9,556",9556,4,1,1,51.7900009155273,1760,47.0099983215332,20.2999992370605,2,NA,NA,84.5583419799805,NA,NA,"Cathorops mapale"
2006,1,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$21,190,716",21190716,5,1,1,46484.69921875,1760,47.0099983215332,23.7000007629395,4,NA,NA,84.5583419799805,NA,NA,"Orechromis nicolitus"
2006,1,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$381,438",381438,6,1,1,279.850006103516,1760,47.0099983215332,33.0999984741211,2.09999990463257,NA,NA,84.5583419799805,NA,NA,"Eugerres plumieri"
2006,1,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$3,392,498",3392498,7,1,1,10862.91015625,1760,47.0099983215332,NA,NA,NA,NA,84.5583419799805,NA,NA,"Other"
2006,1,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$2,783,142",2783142,8,1,1,4390.97998046875,1760,47.0099983215332,41.5999984741211,7.19999980926514,NA,NA,84.5583419799805,NA,NA,"Megalops atlanticus"
2006,2,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$942,803",942803,1,1,1,1687.03002929688,1471,35.5699996948242,30.2000007629395,7.40000009536743,3.33999991416931,553,85.1144866943359,0,"0-5","Ariopsis canteri"
2006,2,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$3,707,286",3707286,2,1,1,15832.6396484375,1471,35.5699996948242,24.2000007629395,4,3.33999991416931,553,85.1144866943359,0,"0-5","Mugil incilis"
2006,2,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$61,956",61956,3,1,1,328.100006103516,1471,35.5699996948242,39.0999984741211,7,3.33999991416931,553,85.1144866943359,0,"0-5","Elops schmitti"
2006,2,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$15,559",15559,4,1,1,93.3499984741211,1471,35.5699996948242,20.7999992370605,2,3.33999991416931,553,85.1144866943359,0,"0-5","Cathorops mapale"
2006,2,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$10,886,457",10886457,5,1,1,16513.55078125,1471,35.5699996948242,23.1000003814697,3.59999990463257,3.33999991416931,553,85.1144866943359,0,"0-5","Orechromis nicolitus"
2006,2,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$74,097",74097,6,1,1,112.930000305176,1471,35.5699996948242,31.5,4.19999980926514,3.33999991416931,553,85.1144866943359,0,"0-5","Eugerres plumieri"
2006,2,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$3,212,703",3212703,7,1,1,10812.6796875,1471,35.5699996948242,NA,NA,3.33999991416931,553,85.1144866943359,0,"0-5","Other"
2006,2,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$4,919,881",4919881,8,1,1,6944.740234375,1471,35.5699996948242,40.7999992370605,10.6000003814697,3.33999991416931,553,85.1144866943359,0,"0-5","Megalops atlanticus"
2006,3,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$645,178",645178,1,1,1,1426.28002929688,1403,38.9799995422363,30.3999996185303,6.69999980926514,8.5,554,85.7122802734375,1,"6-18","Ariopsis canteri"
2006,3,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$6,175,251",6175251,2,1,1,19447.76953125,1403,38.9799995422363,24.2000007629395,4.40000009536743,8.5,554,85.7122802734375,1,"6-18","Mugil incilis"
2006,3,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$188,324",188324,3,1,1,1010.57000732422,1403,38.9799995422363,41.0999984741211,10,8.5,554,85.7122802734375,1,"6-18","Elops schmitti"
2006,3,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$83,335",83335,4,1,1,577.330017089844,1403,38.9799995422363,20.2000007629395,3.40000009536743,8.5,554,85.7122802734375,1,"6-18","Cathorops mapale"
2006,3,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$6,315,096",6315096,5,1,1,12507.099609375,1403,38.9799995422363,22.7000007629395,4.40000009536743,8.5,554,85.7122802734375,1,"6-18","Orechromis nicolitus"
2006,3,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$114,267",114267,6,1,1,66.370002746582,1403,38.9799995422363,NA,NA,8.5,554,85.7122802734375,1,"6-18","Eugerres plumieri"
2006,3,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$4,880,211",4880211,7,1,1,8414.099609375,1403,38.9799995422363,NA,NA,8.5,554,85.7122802734375,1,"6-18","Other"
2006,3,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$11,852,870",11852870,8,1,1,11243.2099609375,1403,38.9799995422363,37.9000015258789,8.39999961853027,8.5,554,85.7122802734375,1,"6-18","Megalops atlanticus"
2006,4,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$569,560",569560,1,1,1,1210.19995117188,1167,36.75,32.9000015258789,8.30000019073486,11.5900001525879,555,86.0960693359375,1,"6-18","Ariopsis canteri"
2006,4,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$8,423,137",8423137,2,1,1,20623.810546875,1167,36.75,23.1000003814697,4.59999990463257,11.5900001525879,555,86.0960693359375,1,"6-18","Mugil incilis"
2006,4,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$164,870",164870,3,1,1,778.780029296875,1167,36.75,41.5999984741211,6.80000019073486,11.5900001525879,555,86.0960693359375,1,"6-18","Elops schmitti"
2006,4,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$134,796",134796,4,1,1,831.340026855469,1167,36.75,19.8999996185303,1.89999997615814,11.5900001525879,555,86.0960693359375,1,"6-18","Cathorops mapale"
2006,4,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$4,438,067",4438067,5,1,1,8606.419921875,1167,36.75,20.2999992370605,3.5,11.5900001525879,555,86.0960693359375,1,"6-18","Orechromis nicolitus"
2006,4,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$122,712",122712,6,1,1,98.879997253418,1167,36.75,NA,NA,11.5900001525879,555,86.0960693359375,1,"6-18","Eugerres plumieri"
2006,4,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$3,131,497",3131497,7,1,1,5933.759765625,1167,36.75,NA,NA,11.5900001525879,555,86.0960693359375,1,"6-18","Other"
2006,4,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$3,884,096",3884096,8,1,1,4790.89013671875,1167,36.75,38.9000015258789,10.1999998092651,11.5900001525879,555,86.0960693359375,1,"6-18","Megalops atlanticus"
2006,5,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$2,368,971",2368971,1,1,1,4675.669921875,994,29.8700008392334,30.2999992370605,7.5,11.8800001144409,556,86.3783187866211,1,"6-18","Ariopsis canteri"
2006,5,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$2,060,987",2060987,2,1,1,5168.35009765625,994,29.8700008392334,22.1000003814697,4.69999980926514,11.8800001144409,556,86.3783187866211,1,"6-18","Mugil incilis"
2006,5,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$291,172",291172,3,1,1,1125.39001464844,994,29.8700008392334,42.5,8.30000019073486,11.8800001144409,556,86.3783187866211,1,"6-18","Elops schmitti"
2006,5,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$249,527",249527,4,1,1,1550.90002441406,994,29.8700008392334,18.3999996185303,3.09999990463257,11.8800001144409,556,86.3783187866211,1,"6-18","Cathorops mapale"
2006,5,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$2,150,685",2150685,5,1,1,5089.47998046875,994,29.8700008392334,20.7000007629395,3.29999995231628,11.8800001144409,556,86.3783187866211,1,"6-18","Orechromis nicolitus"
2006,5,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$166,357",166357,6,1,1,141.789993286133,994,29.8700008392334,NA,NA,11.8800001144409,556,86.3783187866211,1,"6-18","Eugerres plumieri"
2006,5,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$3,402,847",3402847,7,1,1,7231.52001953125,994,29.8700008392334,NA,NA,11.8800001144409,556,86.3783187866211,1,"6-18","Other"
2006,5,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$3,047,704",3047704,8,1,1,4706.490234375,994,29.8700008392334,37.7999992370605,9,11.8800001144409,556,86.3783187866211,1,"6-18","Megalops atlanticus"
2006,6,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,881,042",1881042,1,1,1,3560.40991210938,963,39.0400009155273,31.6000003814697,7.90000009536743,6.09000015258789,557,86.6411666870117,1,"6-18","Ariopsis canteri"
2006,6,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$7,308,066",7308066,2,1,1,16898.029296875,963,39.0400009155273,24.2000007629395,4.40000009536743,6.09000015258789,557,86.6411666870117,1,"6-18","Mugil incilis"
2006,6,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$242,628",242628,3,1,1,1200.83996582031,963,39.0400009155273,40.2999992370605,9.39999961853027,6.09000015258789,557,86.6411666870117,1,"6-18","Elops schmitti"
2006,6,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$187,118",187118,4,1,1,1558.15002441406,963,39.0400009155273,18.7000007629395,2.70000004768372,6.09000015258789,557,86.6411666870117,1,"6-18","Cathorops mapale"
2006,6,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$1,885,717",1885717,5,1,1,4338.81005859375,963,39.0400009155273,20.8999996185303,3.20000004768372,6.09000015258789,557,86.6411666870117,1,"6-18","Orechromis nicolitus"
2006,6,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$136,640",136640,6,1,1,109.019996643066,963,39.0400009155273,NA,NA,6.09000015258789,557,86.6411666870117,1,"6-18","Eugerres plumieri"
2006,6,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,001,562",2001562,7,1,1,4718.39013671875,963,39.0400009155273,NA,NA,6.09000015258789,557,86.6411666870117,1,"6-18","Other"
2006,6,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$6,120,980",6120980,8,1,1,5195.3798828125,963,39.0400009155273,36.7999992370605,6.5,6.09000015258789,557,86.6411666870117,1,"6-18","Megalops atlanticus"
2006,7,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,025,285",1025285,1,1,1,2216.18994140625,828,36.060001373291,32.5999984741211,6.69999980926514,2.83999991416931,558,86.9990921020508,0,"0-5","Ariopsis canteri"
2006,7,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$4,867,251",4867251,2,1,1,15085.6298828125,828,36.060001373291,26.7000007629395,3.70000004768372,2.83999991416931,558,86.9990921020508,0,"0-5","Mugil incilis"
2006,7,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$106,521",106521,3,1,1,483.739990234375,828,36.060001373291,34.7999992370605,7.19999980926514,2.83999991416931,558,86.9990921020508,0,"0-5","Elops schmitti"
2006,7,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$72,887",72887,4,1,1,510.209991455078,828,36.060001373291,17.2999992370605,1.79999995231628,2.83999991416931,558,86.9990921020508,0,"0-5","Cathorops mapale"
2006,7,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$2,556,919",2556919,5,1,1,6009.16015625,828,36.060001373291,21.8999996185303,4.30000019073486,2.83999991416931,558,86.9990921020508,0,"0-5","Orechromis nicolitus"
2006,7,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$223,086",223086,6,1,1,257.799987792969,828,36.060001373291,25.7999992370605,3.40000009536743,2.83999991416931,558,86.9990921020508,0,"0-5","Eugerres plumieri"
2006,7,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,405,544",1405544,7,1,1,2674.7900390625,828,36.060001373291,NA,NA,2.83999991416931,558,86.9990921020508,0,"0-5","Other"
2006,7,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$1,910,931",1910931,8,1,1,2598.82006835938,828,36.060001373291,45,6.90000009536743,2.83999991416931,558,86.9990921020508,0,"0-5","Megalops atlanticus"
2006,8,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,572,626",1572626,1,1,1,2945.5400390625,740,35.1500015258789,34.2000007629395,6.80000019073486,3.14000010490417,559,87.3404388427734,0,"0-5","Ariopsis canteri"
2006,8,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$2,481,030",2481030,2,1,1,9645.009765625,740,35.1500015258789,25.6000003814697,5.19999980926514,3.14000010490417,559,87.3404388427734,0,"0-5","Mugil incilis"
2006,8,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$185,895",185895,3,1,1,905.570007324219,740,35.1500015258789,44.4000015258789,6.40000009536743,3.14000010490417,559,87.3404388427734,0,"0-5","Elops schmitti"
2006,8,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$73,534",73534,4,1,1,441.200012207031,740,35.1500015258789,16.3999996185303,1.79999995231628,3.14000010490417,559,87.3404388427734,0,"0-5","Cathorops mapale"
2006,8,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$5,200,678",5200678,5,1,1,8271.8203125,740,35.1500015258789,21.8999996185303,4.5,3.14000010490417,559,87.3404388427734,0,"0-5","Orechromis nicolitus"
2006,8,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$254,381",254381,6,1,1,237.889999389648,740,35.1500015258789,32,2.09999990463257,3.14000010490417,559,87.3404388427734,0,"0-5","Eugerres plumieri"
2006,8,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$902,931",902931,7,1,1,1947.38000488281,740,35.1500015258789,NA,NA,3.14000010490417,559,87.3404388427734,0,"0-5","Other"
2006,8,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$1,441,006",1441006,8,1,1,1611.82995605469,740,35.1500015258789,47.5999984741211,7.90000009536743,3.14000010490417,559,87.3404388427734,0,"0-5","Megalops atlanticus"
2006,9,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$765,579",765579,1,1,1,1345.51000976562,715,35.6399993896484,33.2999992370605,7.90000009536743,4.17000007629395,560,87.5904006958008,0,"0-5","Ariopsis canteri"
2006,9,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$2,920,871",2920871,2,1,1,15690.91015625,715,35.6399993896484,23.3999996185303,6,4.17000007629395,560,87.5904006958008,0,"0-5","Mugil incilis"
2006,9,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$54,998",54998,3,1,1,263.880004882812,715,35.6399993896484,40.2999992370605,7.80000019073486,4.17000007629395,560,87.5904006958008,0,"0-5","Elops schmitti"
2006,9,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$89,911",89911,4,1,1,719.289978027344,715,35.6399993896484,17,1.39999997615814,4.17000007629395,560,87.5904006958008,0,"0-5","Cathorops mapale"
2006,9,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$3,516,623",3516623,5,1,1,4379.22021484375,715,35.6399993896484,20.2999992370605,3.5,4.17000007629395,560,87.5904006958008,0,"0-5","Orechromis nicolitus"
2006,9,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$60,672",60672,6,1,1,32.25,715,35.6399993896484,NA,NA,4.17000007629395,560,87.5904006958008,0,"0-5","Eugerres plumieri"
2006,9,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,861,804",1861804,7,1,1,2746.78002929688,715,35.6399993896484,NA,NA,4.17000007629395,560,87.5904006958008,0,"0-5","Other"
2006,9,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$438,149",438149,8,1,1,306.329986572266,715,35.6399993896484,42.2000007629395,8,4.17000007629395,560,87.5904006958008,0,"0-5","Megalops atlanticus"
2006,10,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$819,736",819736,1,1,1,1196.7900390625,775,30.7999992370605,30.7999992370605,9,5.3899998664856,561,87.463737487793,0,"0-5","Ariopsis canteri"
2006,10,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$1,796,939",1796939,2,1,1,6898.64990234375,775,30.7999992370605,26.2000007629395,4.30000019073486,5.3899998664856,561,87.463737487793,0,"0-5","Mugil incilis"
2006,10,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$40,894",40894,3,1,1,159.320007324219,775,30.7999992370605,35.7999992370605,5.30000019073486,5.3899998664856,561,87.463737487793,0,"0-5","Elops schmitti"
2006,10,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$43,346",43346,4,1,1,303.420013427734,775,30.7999992370605,17.7999992370605,1.60000002384186,5.3899998664856,561,87.463737487793,0,"0-5","Cathorops mapale"
2006,10,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$4,035,846",4035846,5,1,1,4913.41015625,775,30.7999992370605,22.3999996185303,5.19999980926514,5.3899998664856,561,87.463737487793,0,"0-5","Orechromis nicolitus"
2006,10,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$86,135",86135,6,1,1,53.0999984741211,775,30.7999992370605,26.7000007629395,3,5.3899998664856,561,87.463737487793,0,"0-5","Eugerres plumieri"
2006,10,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,379,213",1379213,7,1,1,2958.46997070312,775,30.7999992370605,NA,NA,5.3899998664856,561,87.463737487793,0,"0-5","Other"
2006,10,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$8,385,614",8385614,8,1,1,7387.259765625,775,30.7999992370605,34,10.1000003814697,5.3899998664856,561,87.463737487793,0,"0-5","Megalops atlanticus"
